@gt=  0.000000  | lt=  0.000000 | input={0, 1}

@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2}
{0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3}
{0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4}
{0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5}
{0.0011574986009, 0.0011397332623, 9.356933633200838E-4, 0.0011448073564, 0.0011509786227, 9.393074328311064E-4}

{0.0011574986009, 0.0011397332623, 9.356933633200838E-4, 0.0011448073564, 0.0011509786227, 9.393074328311064E-4}
@gt=74139.854828  | lt=74139.854828 | input={0, 1, 2, 3, 4, 5}


{0.0011574986009, 0.0011397332623, 9.358511354204466E-4, 0.0011448073564, 0.0011509786227, 9.393074328311064E-4}
@gt=74140.503174  | lt=74140.503174 | input={0, 1, 2, 3, 4, 5}


{0.0011574986009, 0.0011397332623, 9.358511354204466E-4, 0.0011448073564, 0.0011509786227, 9.394652918503477E-4}
@gt=74194.853973  | lt=74194.853973 | input={0, 1, 2, 3, 4, 5}


{0.0011574986009, 0.0011397332623, 9.77727076341677E-4, 0.0011448073564, 0.0011509786227, 9.394652918503477E-4}
@gt=74195.502808  | lt=74195.502808 | input={0, 1, 2, 3, 4, 5}


{0.0011574986009, 0.0011397332623, 9.77727076341677E-4, 0.0011448073564, 0.0011509786227, 9.818457553185942E-4}
@gt=74227.853485  | lt=74227.853485 | input={0, 1, 2, 3, 4, 5}


{0.0011574986009, 0.0011397332623, 0.0010405998834, 0.0011448073564, 0.0011509786227, 9.818457553185942E-4}
@gt=74228.502563  | lt=74228.502563 | input={0, 1, 2, 3, 4, 5}


{0.0011574986009, 0.0011397332623, 0.0010405998834, 0.0011448073564, 0.0011509786227, 0.0010459997214}
@gt=74313.852142  | lt=74313.852142 | input={0, 1, 2, 3, 4, 5}

@gt=74313.852142  | lt=74313.852142 | input={0, 1, 2, 3, 4, 5}
{0.0011574986009, 0.0011397332623, 0.0011421137302, 0.0011448073564, 0.0011509786227, 0.0010459997214}

{0.0011574986009, 0.0011397332623, 0.0011421137302, 0.0011448073564, 0.0011509786227, 0.0010459997214}
@gt=74314.501984  | lt=74314.501984 | input={0, 1, 2, 3, 4, 5}

@gt=74314.501984  | lt=74314.501984 | input={0, 1, 2, 3, 4, 5}
{0.0011574986009, 0.0011397332623, 0.0011421137302, 0.0011448073564, 0.0011509786227, 0.0011482911017}

{0.0011574986009, 0.0011397332623, 0.0011421137302, 0.0011448073564, 0.0011509786227, 0.0011482911017}
@gt=145333.262482  | lt=145333.262482 | input={0, 1, 2, 3, 4, 5}


{0.0011574986009, 0.0011493857975, 0.0011421137302, 0.0011448073564, 0.0011509786227, 0.0011482911017}
@gt=145333.755188  | lt=145333.755188 | input={0, 1, 2, 3, 4, 5}


{0.0011574986009, 0.0011493857975, 0.0011516346821, 0.0011448073564, 0.0011509786227, 0.0011482911017}
@gt=145334.313629  | lt=145334.313629 | input={0, 1, 2, 3, 4, 5}


{0.0011574986009, 0.0011493857975, 0.0011516346821, 0.0011543942079, 0.0011509786227, 0.0011482911017}
@gt=145335.026062  | lt=145335.026062 | input={0, 1, 2, 3, 4, 5}


{0.0011574986009, 0.0011493857975, 0.0011516346821, 0.0011543942079, 0.0011509786227, 0.0011578122239}
@gt=145335.601654  | lt=145335.601654 | input={0, 1, 2, 3, 4, 5}


{0.0011574986009, 0.0011493857975, 0.0011516346821, 0.0011543942079, 0.0011606314714, 0.0011578122239}
@gt=145336.938965  | lt=145336.938965 | input={0, 1, 2, 3, 4, 5}


{0.0011670858043, 0.0011493857975, 0.0011516346821, 0.0011543942079, 0.0011606314714, 0.0011578122239}
@gt=145398.261261  | lt=145398.261261 | input={0, 1, 2, 3, 4, 5}


{0.0011670858043, 0.0012238728937, 0.0011516346821, 0.0011543942079, 0.0011606314714, 0.0011578122239}
@gt=145398.754181  | lt=145398.754181 | input={0, 1, 2, 3, 4, 5}


{0.0011670858043, 0.0012238728937, 0.0012267114897, 0.0011543942079, 0.0011606314714, 0.0011578122239}
@gt=145399.312866  | lt=145399.312866 | input={0, 1, 2, 3, 4, 5}


{0.0011670858043, 0.0012238728937, 0.0012267114897, 0.0012301394061, 0.0011606314714, 0.0011578122239}
@gt=145400.025635  | lt=145400.025635 | input={0, 1, 2, 3, 4, 5}


{0.0011670858043, 0.0012238728937, 0.0012267114897, 0.0012301394061, 0.0011606314714, 0.0012344101524}
@gt=145400.601471  | lt=145400.601471 | input={0, 1, 2, 3, 4, 5}


{0.0011670858043, 0.0012238728937, 0.0012267114897, 0.0012301394061, 0.0012379183093, 0.0012344101524}
@gt=145401.939392  | lt=145401.939392 | input={0, 1, 2, 3, 4, 5}


{0.0012459732821, 0.0012238728937, 0.0012267114897, 0.0012301394061, 0.0012379183093, 0.0012344101524}
@gt=145464.260010  | lt=145464.260010 | input={0, 1, 2, 3, 4, 5}


{0.0012459732821, 0.0012670612037, 0.0012267114897, 0.0012301394061, 0.0012379183093, 0.0012344101524}
@gt=145464.260010  | lt=145464.260010 | input={0, 1, 2, 3, 4, 5}


{0.0012459732821, 0.0012670612037, 0.0012267114897, 0.0012301394061, 0.0012379183093, 0.0012344101524}
@gt=145464.753143  | lt=145464.753143 | input={0, 1, 2, 3, 4, 5}


{0.0012459732821, 0.0012670612037, 0.0012713633994, 0.0012301394061, 0.0012379183093, 0.0012344101524}
@gt=145464.753143  | lt=145464.753143 | input={0, 1, 2, 3, 4, 5}


{0.0012459732821, 0.0012670612037, 0.0012713633994, 0.0012301394061, 0.0012379183093, 0.0012344101524}
@gt=145465.312103  | lt=145465.312103 | input={0, 1, 2, 3, 4, 5}


{0.0012459732821, 0.0012670612037, 0.0012713633994, 0.0012764502856, 0.0012379183093, 0.0012344101524}
@gt=145465.312103  | lt=145465.312103 | input={0, 1, 2, 3, 4, 5}


{0.0012459732821, 0.0012670612037, 0.0012713633994, 0.0012764502856, 0.0012379183093, 0.0012344101524}
@gt=145466.025177  | lt=145466.025177 | input={0, 1, 2, 3, 4, 5}


{0.0012459732821, 0.0012670612037, 0.0012713633994, 0.0012764502856, 0.0012379183093, 0.0012828374048}
@gt=145466.025177  | lt=145466.025177 | input={0, 1, 2, 3, 4, 5}


{0.0012459732821, 0.0012670612037, 0.0012713633994, 0.0012764502856, 0.0012379183093, 0.0012828374048}
@gt=145466.601288  | lt=145466.601288 | input={0, 1, 2, 3, 4, 5}


{0.0012459732821, 0.0012670612037, 0.0012713633994, 0.0012764502856, 0.0012880554346, 0.0012828374048}
@gt=145466.601288  | lt=145466.601288 | input={0, 1, 2, 3, 4, 5}


{0.0012459732821, 0.0012670612037, 0.0012713633994, 0.0012764502856, 0.0012880554346, 0.0012828374048}
@gt=145467.939789  | lt=145467.939789 | input={0, 1, 2, 3, 4, 5}


{0.0013000830222, 0.0012670612037, 0.0012713633994, 0.0012764502856, 0.0012880554346, 0.0012828374048}
@gt=145467.939789  | lt=145467.939789 | input={0, 1, 2, 3, 4, 5}


{0.0013000830222, 0.0012670612037, 0.0012713633994, 0.0012764502856, 0.0012880554346, 0.0012828374048}
@gt=145628.256927  | lt=145628.256927 | input={0, 1, 2, 3, 4, 5}

@gt=145628.256927  | lt=145628.256927 | input={0, 1, 2, 3, 4, 5}
{0.0013000830222, 0.0014949049314, 0.0012713633994, 0.0012764502856, 0.0012880554346, 0.0012828374048}

{0.0013000830222, 0.0014949049314, 0.0012713633994, 0.0012764502856, 0.0012880554346, 0.0012828374048}
@gt=145628.750610  | lt=145628.750610 | input={0, 1, 2, 3, 4, 5}

@gt=145628.750610  | lt=145628.750610 | input={0, 1, 2, 3, 4, 5}
{0.0013000830222, 0.0014949049314, 0.0014999047306, 0.0012764502856, 0.0012880554346, 0.0012828374048}

{0.0013000830222, 0.0014949049314, 0.0014999047306, 0.0012764502856, 0.0012880554346, 0.0012828374048}
@gt=145629.310211  | lt=145629.310211 | input={0, 1, 2, 3, 4, 5}

@gt=145629.310211  | lt=145629.310211 | input={0, 1, 2, 3, 4, 5}
{0.0013000830222, 0.0014949049314, 0.0014999047306, 0.0015057823663, 0.0012880554346, 0.0012828374048}

{0.0013000830222, 0.0014949049314, 0.0014999047306, 0.0015057823663, 0.0012880554346, 0.0012828374048}
@gt=145630.024078  | lt=145630.024078 | input={0, 1, 2, 3, 4, 5}

@gt=145630.024078  | lt=145630.024078 | input={0, 1, 2, 3, 4, 5}
{0.0013000830222, 0.0014949049314, 0.0014999047306, 0.0015057823663, 0.0012880554346, 0.0015131782228}

{0.0013000830222, 0.0014949049314, 0.0014999047306, 0.0015057823663, 0.0012880554346, 0.0015131782228}
@gt=145630.600830  | lt=145630.600830 | input={0, 1, 2, 3, 4, 5}

@gt=145630.600830  | lt=145630.600830 | input={0, 1, 2, 3, 4, 5}
{0.0013000830222, 0.0014949049314, 0.0014999047306, 0.0015057823663, 0.0015192112373, 0.0015131782228}

{0.0013000830222, 0.0014949049314, 0.0014999047306, 0.0015057823663, 0.0015192112373, 0.0015131782228}
@gt=145631.940857  | lt=145631.940857 | input={0, 1, 2, 3, 4, 5}

@gt=145631.940857  | lt=145631.940857 | input={0, 1, 2, 3, 4, 5}
{0.0015331323632, 0.0014949049314, 0.0014999047306, 0.0015057823663, 0.0015192112373, 0.0015131782228}

{0.0015331323632, 0.0014949049314, 0.0014999047306, 0.0015057823663, 0.0015192112373, 0.0015131782228}
@gt=145824.253235  | lt=145824.253235 | input={0, 1, 2, 3, 4, 5}


{0.0015331323632, 0.0014949308394, 0.0014999047306, 0.0015057823663, 0.0015192112373, 0.0015131782228}
@gt=145826.600311  | lt=145826.600311 | input={0, 1, 2, 3, 4, 5}


{0.0015331323632, 0.0014949308394, 0.0014999047306, 0.0015057823663, 0.0015192374599, 0.0015131782228}
@gt=145879.252197  | lt=145879.252197 | input={0, 1, 2, 3, 4, 5}


{0.0015331323632, 0.0015355612663, 0.0014999047306, 0.0015057823663, 0.0015192374599, 0.0015131782228}
@gt=145881.600159  | lt=145881.600159 | input={0, 1, 2, 3, 4, 5}


{0.0015331323632, 0.0015355612663, 0.0014999047306, 0.0015057823663, 0.0015616936219, 0.0015131782228}
@gt=145912.251587  | lt=145912.251587 | input={0, 1, 2, 3, 4, 5}


{0.0015331323632, 0.0015952722267, 0.0014999047306, 0.0015057823663, 0.0015616936219, 0.0015131782228}
@gt=145914.600067  | lt=145914.600067 | input={0, 1, 2, 3, 4, 5}


{0.0015331323632, 0.0015952722267, 0.0014999047306, 0.0015057823663, 0.001626040042, 0.0015131782228}
@gt=145998.249969  | lt=145998.249969 | input={0, 1, 2, 3, 4, 5}

@gt=145998.249969  | lt=145998.249969 | input={0, 1, 2, 3, 4, 5}
{0.0015331323632, 0.0016948690777, 0.0014999047306, 0.0015057823663, 0.001626040042, 0.0015131782228}

{0.0015331323632, 0.0016948690777, 0.0014999047306, 0.0015057823663, 0.001626040042, 0.0015131782228}
@gt=146000.599823  | lt=146000.599823 | input={0, 1, 2, 3, 4, 5}

@gt=146000.599823  | lt=146000.599823 | input={0, 1, 2, 3, 4, 5}
{0.0015331323632, 0.0016948690777, 0.0014999047306, 0.0015057823663, 0.0017284484868, 0.0015131782228}

{0.0015331323632, 0.0016948690777, 0.0014999047306, 0.0015057823663, 0.0017284484868, 0.0015131782228}
@gt=146316.302246  | lt=146316.302246 | input={0, 1, 2, 3, 4, 5}


{0.0015331323632, 0.0016948690777, 0.0014999047306, 0.0015058742397, 0.0017284484868, 0.0015131782228}
@gt=146318.945312  | lt=146318.945312 | input={0, 1, 2, 3, 4, 5}


{0.0015332245909, 0.0016948690777, 0.0014999047306, 0.0015058742397, 0.0017284484868, 0.0015131782228}
@gt=146371.301605  | lt=146371.301605 | input={0, 1, 2, 3, 4, 5}


{0.0015332245909, 0.0016948690777, 0.0014999047306, 0.0015473206684, 0.0017284484868, 0.0015131782228}
@gt=146373.945648  | lt=146373.945648 | input={0, 1, 2, 3, 4, 5}


{0.0015767269829, 0.0016948690777, 0.0014999047306, 0.0015473206684, 0.0017284484868, 0.0015131782228}
@gt=146404.301208  | lt=146404.301208 | input={0, 1, 2, 3, 4, 5}


{0.0015767269829, 0.0016948690777, 0.0014999047306, 0.001609103385, 0.0017284484868, 0.0015131782228}
@gt=146406.945862  | lt=146406.945862 | input={0, 1, 2, 3, 4, 5}


{0.0016437297492, 0.0016948690777, 0.0014999047306, 0.001609103385, 0.0017284484868, 0.0015131782228}
@gt=146490.300201  | lt=146490.300201 | input={0, 1, 2, 3, 4, 5}

@gt=146490.300201  | lt=146490.300201 | input={0, 1, 2, 3, 4, 5}
{0.0016437297492, 0.0016948690777, 0.0014999047306, 0.0017099568359, 0.0017284484868, 0.0015131782228}

{0.0016437297492, 0.0016948690777, 0.0014999047306, 0.0017099568359, 0.0017284484868, 0.0015131782228}
@gt=146492.946411  | lt=146492.946411 | input={0, 1, 2, 3, 4, 5}

@gt=146492.946411  | lt=146492.946411 | input={0, 1, 2, 3, 4, 5}
{0.0017477493834, 0.0016948690777, 0.0014999047306, 0.0017099568359, 0.0017284484868, 0.0015131782228}

{0.0017477493834, 0.0016948690777, 0.0014999047306, 0.0017099568359, 0.0017284484868, 0.0015131782228}
@gt=146806.732422  | lt=146806.732422 | input={0, 1, 2, 3, 4, 5}


{0.0017477493834, 0.0016948690777, 0.0015000623522, 0.0017099568359, 0.0017284484868, 0.0015131782228}
@gt=146808.016205  | lt=146808.016205 | input={0, 1, 2, 3, 4, 5}


{0.0017477493834, 0.0016948690777, 0.0015000623522, 0.0017099568359, 0.0017284484868, 0.0015133360165}
@gt=146861.731567  | lt=146861.731567 | input={0, 1, 2, 3, 4, 5}


{0.0017477493834, 0.0016948690777, 0.0015410655291, 0.0017099568359, 0.0017284484868, 0.0015133360165}
@gt=146863.015839  | lt=146863.015839 | input={0, 1, 2, 3, 4, 5}


{0.0017477493834, 0.0016948690777, 0.0015410655291, 0.0017099568359, 0.0017284484868, 0.0015553378211}
@gt=146894.731079  | lt=146894.731079 | input={0, 1, 2, 3, 4, 5}


{0.0017477493834, 0.0016948690777, 0.0016017229172, 0.0017099568359, 0.0017284484868, 0.0015553378211}
@gt=146896.015594  | lt=146896.015594 | input={0, 1, 2, 3, 4, 5}


{0.0017477493834, 0.0016948690777, 0.0016017229172, 0.0017099568359, 0.0017284484868, 0.0016185306017}
@gt=146980.729736  | lt=146980.729736 | input={0, 1, 2, 3, 4, 5}

@gt=146980.729736  | lt=146980.729736 | input={0, 1, 2, 3, 4, 5}
{0.0017477493834, 0.0016948690777, 0.001701893808, 0.0017099568359, 0.0017284484868, 0.0016185306017}

{0.0017477493834, 0.0016948690777, 0.001701893808, 0.0017099568359, 0.0017284484868, 0.0016185306017}
@gt=146982.015045  | lt=146982.015045 | input={0, 1, 2, 3, 4, 5}

@gt=146982.015045  | lt=146982.015045 | input={0, 1, 2, 3, 4, 5}
{0.0017477493834, 0.0016948690777, 0.001701893808, 0.0017099568359, 0.0017284484868, 0.0017202393613}

{0.0017477493834, 0.0016948690777, 0.001701893808, 0.0017099568359, 0.0017284484868, 0.0017202393613}
@gt=217999.893738  | lt=217999.893738 | input={0, 1, 2, 3, 4, 5}


{0.0017477493834, 0.0017045214293, 0.001701893808, 0.0017099568359, 0.0017284484868, 0.0017202393613}
@gt=218000.632751  | lt=218000.632751 | input={0, 1, 2, 3, 4, 5}


{0.0017477493834, 0.0017045214293, 0.0017114146094, 0.0017099568359, 0.0017284484868, 0.0017202393613}
@gt=218001.470428  | lt=218001.470428 | input={0, 1, 2, 3, 4, 5}


{0.0017477493834, 0.0017045214293, 0.0017114146094, 0.0017195435743, 0.0017284484868, 0.0017202393613}
@gt=218002.539093  | lt=218002.539093 | input={0, 1, 2, 3, 4, 5}


{0.0017477493834, 0.0017045214293, 0.0017114146094, 0.0017195435743, 0.0017284484868, 0.0017297604183}
@gt=218003.402466  | lt=218003.402466 | input={0, 1, 2, 3, 4, 5}


{0.0017477493834, 0.0017045214293, 0.0017114146094, 0.0017195435743, 0.0017381013089, 0.0017297604183}
@gt=218005.408447  | lt=218005.408447 | input={0, 1, 2, 3, 4, 5}


{0.0017573366497, 0.0017045214293, 0.0017114146094, 0.0017195435743, 0.0017381013089, 0.0017297604183}
@gt=218064.892517  | lt=218064.892517 | input={0, 1, 2, 3, 4, 5}


{0.0017573366497, 0.0017773710104, 0.0017114146094, 0.0017195435743, 0.0017381013089, 0.0017297604183}
@gt=218065.631775  | lt=218065.631775 | input={0, 1, 2, 3, 4, 5}


{0.0017573366497, 0.0017773710104, 0.0017851486115, 0.0017195435743, 0.0017381013089, 0.0017297604183}
@gt=218066.469696  | lt=218066.469696 | input={0, 1, 2, 3, 4, 5}


{0.0017573366497, 0.0017773710104, 0.0017851486115, 0.0017942800346, 0.0017381013089, 0.0017297604183}
@gt=218067.538666  | lt=218067.538666 | input={0, 1, 2, 3, 4, 5}


{0.0017573366497, 0.0017773710104, 0.0017851486115, 0.0017942800346, 0.0017381013089, 0.0018057757549}
@gt=218068.402283  | lt=218068.402283 | input={0, 1, 2, 3, 4, 5}


{0.0017573366497, 0.0017773710104, 0.0017851486115, 0.0017942800346, 0.0018151498452, 0.0018057757549}
@gt=218070.408844  | lt=218070.408844 | input={0, 1, 2, 3, 4, 5}


{0.0018367857626, 0.0017773710104, 0.0017851486115, 0.0017942800346, 0.0018151498452, 0.0018057757549}
@gt=218130.891266  | lt=218130.891266 | input={0, 1, 2, 3, 4, 5}


{0.0018367857626, 0.0018164969458, 0.0017851486115, 0.0017942800346, 0.0018151498452, 0.0018057757549}
@gt=218130.891266  | lt=218130.891266 | input={0, 1, 2, 3, 4, 5}


{0.0018367857626, 0.0018164969458, 0.0017851486115, 0.0017942800346, 0.0018151498452, 0.0018057757549}
@gt=218131.630737  | lt=218131.630737 | input={0, 1, 2, 3, 4, 5}


{0.0018367857626, 0.0018164969458, 0.0018264692672, 0.0017942800346, 0.0018151498452, 0.0018057757549}
@gt=218131.630737  | lt=218131.630737 | input={0, 1, 2, 3, 4, 5}


{0.0018367857626, 0.0018164969458, 0.0018264692672, 0.0017942800346, 0.0018151498452, 0.0018057757549}
@gt=218132.468933  | lt=218132.468933 | input={0, 1, 2, 3, 4, 5}


{0.0018367857626, 0.0018164969458, 0.0018264692672, 0.0018380884203, 0.0018151498452, 0.0018057757549}
@gt=218132.468933  | lt=218132.468933 | input={0, 1, 2, 3, 4, 5}


{0.0018367857626, 0.0018164969458, 0.0018264692672, 0.0018380884203, 0.0018151498452, 0.0018057757549}
@gt=218133.538208  | lt=218133.538208 | input={0, 1, 2, 3, 4, 5}


{0.0018367857626, 0.0018164969458, 0.0018264692672, 0.0018380884203, 0.0018151498452, 0.0018527577037}
@gt=218133.538208  | lt=218133.538208 | input={0, 1, 2, 3, 4, 5}


{0.0018367857626, 0.0018164969458, 0.0018264692672, 0.0018380884203, 0.0018151498452, 0.0018527577037}
@gt=218134.402100  | lt=218134.402100 | input={0, 1, 2, 3, 4, 5}


{0.0018367857626, 0.0018164969458, 0.0018264692672, 0.0018380884203, 0.0018646957881, 0.0018527577037}
@gt=218134.402100  | lt=218134.402100 | input={0, 1, 2, 3, 4, 5}


{0.0018367857626, 0.0018164969458, 0.0018264692672, 0.0018380884203, 0.0018646957881, 0.0018527577037}
@gt=218136.409271  | lt=218136.409271 | input={0, 1, 2, 3, 4, 5}


{0.0018922889069, 0.0018164969458, 0.0018264692672, 0.0018380884203, 0.0018646957881, 0.0018527577037}
@gt=218136.409271  | lt=218136.409271 | input={0, 1, 2, 3, 4, 5}


{0.0018922889069, 0.0018164969458, 0.0018264692672, 0.0018380884203, 0.0018646957881, 0.0018527577037}
@gt=218294.888184  | lt=218294.888184 | input={0, 1, 2, 3, 4, 5}

@gt=218294.888184  | lt=218294.888184 | input={0, 1, 2, 3, 4, 5}
{0.0018922889069, 0.0020424065563, 0.0018264692672, 0.0018380884203, 0.0018646957881, 0.0018527577037}

{0.0018922889069, 0.0020424065563, 0.0018264692672, 0.0018380884203, 0.0018646957881, 0.0018527577037}
@gt=218295.628204  | lt=218295.628204 | input={0, 1, 2, 3, 4, 5}

@gt=218295.628204  | lt=218295.628204 | input={0, 1, 2, 3, 4, 5}
{0.0018922889069, 0.0020424065563, 0.0020534245713, 0.0018380884203, 0.0018646957881, 0.0018527577037}

{0.0018922889069, 0.0020424065563, 0.0020534245713, 0.0018380884203, 0.0018646957881, 0.0018527577037}
@gt=218296.467010  | lt=218296.467010 | input={0, 1, 2, 3, 4, 5}

@gt=218296.467010  | lt=218296.467010 | input={0, 1, 2, 3, 4, 5}
{0.0018922889069, 0.0020424065563, 0.0020534245713, 0.0020662290079, 0.0018646957881, 0.0018527577037}

{0.0018922889069, 0.0020424065563, 0.0020534245713, 0.0020662290079, 0.0018646957881, 0.0018527577037}
@gt=218297.537109  | lt=218297.537109 | input={0, 1, 2, 3, 4, 5}

@gt=218297.537109  | lt=218297.537109 | input={0, 1, 2, 3, 4, 5}
{0.0018922889069, 0.0020424065563, 0.0020534245713, 0.0020662290079, 0.0018646957881, 0.0020824104052}

{0.0018922889069, 0.0020424065563, 0.0020534245713, 0.0020662290079, 0.0018646957881, 0.0020824104052}
@gt=218298.401672  | lt=218298.401672 | input={0, 1, 2, 3, 4, 5}

@gt=218298.401672  | lt=218298.401672 | input={0, 1, 2, 3, 4, 5}
{0.0018922889069, 0.0020424065563, 0.0020534245713, 0.0020662290079, 0.002095570169, 0.0020824104052}

{0.0018922889069, 0.0020424065563, 0.0020534245713, 0.0020662290079, 0.002095570169, 0.0020824104052}
@gt=218300.410339  | lt=218300.410339 | input={0, 1, 2, 3, 4, 5}

@gt=218300.410339  | lt=218300.410339 | input={0, 1, 2, 3, 4, 5}
{0.0021260016548, 0.0020424065563, 0.0020534245713, 0.0020662290079, 0.002095570169, 0.0020824104052}

{0.0021260016548, 0.0020424065563, 0.0020534245713, 0.0020662290079, 0.002095570169, 0.0020824104052}
@gt=218490.884491  | lt=218490.884491 | input={0, 1, 2, 3, 4, 5}


{0.0021260016548, 0.0020424322808, 0.0020534245713, 0.0020662290079, 0.002095570169, 0.0020824104052}
@gt=218494.401123  | lt=218494.401123 | input={0, 1, 2, 3, 4, 5}


{0.0021260016548, 0.0020424322808, 0.0020534245713, 0.0020662290079, 0.002095596365, 0.0020824104052}
@gt=218545.883453  | lt=218545.883453 | input={0, 1, 2, 3, 4, 5}


{0.0021260016548, 0.0020819983955, 0.0020534245713, 0.0020662290079, 0.002095596365, 0.0020824104052}
@gt=218549.400970  | lt=218549.400970 | input={0, 1, 2, 3, 4, 5}


{0.0021260016548, 0.0020819983955, 0.0020534245713, 0.0020662290079, 0.0021378976416, 0.0020824104052}
@gt=218578.882812  | lt=218578.882812 | input={0, 1, 2, 3, 4, 5}


{0.0021260016548, 0.0021390076518, 0.0020534245713, 0.0020662290079, 0.0021378976416, 0.0020824104052}
@gt=218582.400879  | lt=218582.400879 | input={0, 1, 2, 3, 4, 5}


{0.0021260016548, 0.0021390076518, 0.0020534245713, 0.0020662290079, 0.0022018509014, 0.0020824104052}
@gt=218664.881195  | lt=218664.881195 | input={0, 1, 2, 3, 4, 5}

@gt=218664.881195  | lt=218664.881195 | input={0, 1, 2, 3, 4, 5}
{0.0021260016548, 0.0022369667676, 0.0020534245713, 0.0020662290079, 0.0022018509014, 0.0020824104052}

{0.0021260016548, 0.0022369667676, 0.0020534245713, 0.0020662290079, 0.0022018509014, 0.0020824104052}
@gt=218668.400665  | lt=218668.400665 | input={0, 1, 2, 3, 4, 5}

@gt=218668.400665  | lt=218668.400665 | input={0, 1, 2, 3, 4, 5}
{0.0021260016548, 0.0022369667676, 0.0020534245713, 0.0020662290079, 0.0023040210546, 0.0020824104052}

{0.0021260016548, 0.0022369667676, 0.0020534245713, 0.0020662290079, 0.0023040210546, 0.0020824104052}
@gt=218983.459045  | lt=218983.459045 | input={0, 1, 2, 3, 4, 5}


{0.0021260016548, 0.0022369667676, 0.0020534245713, 0.0020663207682, 0.0023040210546, 0.0020824104052}
@gt=218987.414795  | lt=218987.414795 | input={0, 1, 2, 3, 4, 5}


{0.0021260939454, 0.0022369667676, 0.0020534245713, 0.0020663207682, 0.0023040210546, 0.0020824104052}
@gt=219038.458405  | lt=219038.458405 | input={0, 1, 2, 3, 4, 5}


{0.0021260939454, 0.0022369667676, 0.0020534245713, 0.0021071115383, 0.0023040210546, 0.0020824104052}
@gt=219042.415131  | lt=219042.415131 | input={0, 1, 2, 3, 4, 5}


{0.0021699613989, 0.0022369667676, 0.0020534245713, 0.0021071115383, 0.0023040210546, 0.0020824104052}
@gt=219071.458038  | lt=219071.458038 | input={0, 1, 2, 3, 4, 5}


{0.0021699613989, 0.0022369667676, 0.0020534245713, 0.0021672299951, 0.0023040210546, 0.0020824104052}
@gt=219075.415344  | lt=219075.415344 | input={0, 1, 2, 3, 4, 5}


{0.0022378908356, 0.0022369667676, 0.0020534245713, 0.0021672299951, 0.0023040210546, 0.0020824104052}
@gt=219157.457031  | lt=219157.457031 | input={0, 1, 2, 3, 4, 5}

@gt=219157.457031  | lt=219157.457031 | input={0, 1, 2, 3, 4, 5}
{0.0022378908356, 0.0022369667676, 0.0020534245713, 0.0022670745949, 0.0023040210546, 0.0020824104052}

{0.0022378908356, 0.0022369667676, 0.0020534245713, 0.0022670745949, 0.0023040210546, 0.0020824104052}
@gt=219161.415894  | lt=219161.415894 | input={0, 1, 2, 3, 4, 5}
